id,country,score,complexity,ads_score_category
1773598895354880,SA,0.0023369071234625016,0.01,0-21.2%
1773426531456000,SA,0.0023368505657741724,0.01,0-21.2%
1773583801874430,DE,0.0023357194120078913,0.01,0-21.2%
1773583398862860,DE,0.0023357194120078913,0.01,0-21.2%
1773521616041980,KW,0.0023268226504578023,0.01,0-21.2%
1773573287853050,MY,0.002323616066708625,0.01,0-21.2%
1773596409684990,US,0.002323446393643662,0.01,0-21.2%
1773577174854660,US,0.002323446393643662,0.01,0-21.2%
1773583162291200,US,0.002323354672579573,0.01,0-21.2%
1773577029443580,HU,0.00231971358621492,0.01,0-21.2%
1773598579645440,SA,0.002319566854620684,0.01,0-21.2%
1773594986341380,US,0.0023186114616061218,0.01,0-21.2%
1773582005670910,US,0.0023137496246451155,0.01,0-21.2%
1773586231404540,MY,0.0022752592431998114,0.01,0-21.2%
1773599668371460,US,0.0022724313587840837,0.01,0-21.2%
1773523783029760,US,0.0022623075325758084,0.01,0-21.2%
1773587237886990,US,0.0022623075325758084,0.01,0-21.2%
1773586503662660,US,0.0022623075325758084,0.01,0-21.2%
1773524574734340,US,0.0022623075325758084,0.01,0-21.2%
1773601386804230,US,0.0022623075325758084,0.01,0-21.2%
1773599641410560,US,0.0022623075325758084,0.01,0-21.2%
1773553521627140,US,0.0022623075325758084,0.01,0-21.2%
1773596657292290,US,0.0022623075325758084,0.01,0-21.2%
1773544818601980,US,0.0022623075325758084,0.01,0-21.2%
1773546669300740,US,0.0022623075325758084,0.01,0-21.2%
1773526049042430,US,0.0022623075325758084,0.01,0-21.2%
1773580210442240,US,0.0022623075325758084,0.01,0-21.2%
1773573989070850,US,0.0022623075325758084,0.01,0-21.2%
1773541391004670,US,0.0022623075325758084,0.01,0-21.2%
1773595122116640,GB,0.0022621319055549025,0.01,0-21.2%
1773589488977920,BR,0.0022616416905888843,0.01,0-21.2%
1773532013161470,US,0.002249864841146642,0.01,0-21.2%
1773529077854210,US,0.002249864841146642,0.01,0-21.2%
1773577749346310,US,0.002249582052705072,0.01,0-21.2%
1773561647407140,US,0.002243656014614422,0.01,0-21.2%
1773616084550650,KR,0.002241663976341055,0.01,0-21.2%
1773579841615870,US,0.0022324450731457945,0.01,0-21.2%
1773610091564030,DE,0.0022297965974942026,0.01,0-21.2%
1773602703816700,SA,0.002227354881197505,0.01,0-21.2%
1773568488783890,US,0.002214346612885198,0.01,0-21.2%
1773568152235060,US,0.002214346612885198,0.01,0-21.2%
1773523802759170,US,0.0022134416898721837,0.01,0-21.2%
1773527521955840,US,0.0022134416898721837,0.01,0-21.2%
1773528814271490,US,0.0022134416898721837,0.01,0-21.2%
1773584085994490,KR,0.0022133884063437496,0.01,0-21.2%
1773545290872870,US,0.0022129326706773473,0.01,0-21.2%
1773598844440580,US,0.0022085777286771353,0.01,0-21.2%
1773581538823170,FR,0.002206089190391307,0.01,0-21.2%
1773531505447930,TH,0.0021986801332221266,0.01,0-21.2%
1773523061940220,SA,0.0021951774388544345,0.01,0-21.2%
1773568297452540,SA,0.0021941905269350997,0.01,0-21.2%
1773579150582780,US,0.002193080922078975,0.01,0-21.2%
1773612651346940,ES,0.0021901964799749688,0.01,0-21.2%
1773571974377470,TH,0.0021881239728416177,0.01,0-21.2%
1773524462669820,SA,0.0021856153072214906,0.01,0-21.2%
1773575817591810,US,0.002178884942312058,0.01,0-21.2%
1773540696804350,US,0.002178884942312058,0.01,0-21.2%
1773566089674750,GB,0.0021779234616107397,0.01,0-21.2%
1773540006347790,US,0.0021770185385976996,0.01,0-21.2%
1773535256532990,US,0.0021770185385976996,0.01,0-21.2%
1773579154509830,US,0.0021756233645205208,0.01,0-21.2%
1773586907444220,US,0.0021733422888572614,0.01,0-21.2%
1773586695210020,GB,0.0021722676927792843,0.01,0-21.2%
1773597551725620,GB,0.0021722676927792843,0.01,0-21.2%
1773495961096190,AE,0.0021683016393619975,0.01,0-21.2%
1773483686643710,VN,0.0021610127128047284,0.01,0-21.2%
1773458431538180,VN,0.0021548479247784367,0.01,0-21.2%
1773458049305600,VN,0.0021548479247784367,0.01,0-21.2%
1773444179893240,SA,0.0021500970789600465,0.01,0-21.2%
1773444438626300,SA,0.0021500970789600465,0.01,0-21.2%
1773443701496830,SA,0.0021500970789600465,0.01,0-21.2%
1773444508244990,SA,0.0021500970789600465,0.01,0-21.2%
1773445014131710,SA,0.0021500970789600465,0.01,0-21.2%
1773443945242620,SA,0.0021500970789600465,0.01,0-21.2%
1773443986801660,SA,0.0021500970789600465,0.01,0-21.2%
1773444508244990,SA,0.0021500970789600465,0.01,0-21.2%
1773605377465340,SA,0.0021500970789600465,0.01,0-21.2%
1773444399266810,SA,0.0021500970789600465,0.01,0-21.2%
1773590394869760,US,0.002145900257192732,0.01,0-21.2%
1773580934500350,DE,0.0021457329728916496,0.01,0-21.2%
1773573820489730,GB,0.002144282984615665,0.01,0-21.2%
1773570568102910,FR,0.0021424617910375996,0.01,0-21.2%
1773577106350080,US,0.0021388420989854906,0.01,0-21.2%
1773527512705030,US,0.0021388420989854906,0.01,0-21.2%
1773586814659580,BR,0.0021264063239023446,0.01,0-21.2%
1773551787537410,US,0.0021234018500756596,0.01,0-21.2%
1773525498074110,US,0.002120913311789806,0.01,0-21.2%
1773536434107390,TH,0.002120913311789806,0.01,0-21.2%
1773581689227270,FR,0.0021195073403152886,0.01,0-21.2%
1773580086387710,KH,0.0021189705697934446,0.01,0-21.2%
1773566329805840,US,0.002117237062049393,0.01,0-21.2%
1773594938782720,US,0.0021132132759627436,0.01,0-21.2%
1773594193214460,FR,0.0021124025372587273,0.01,0-21.2%
1773563712781310,US,0.002111864081659508,0.01,0-21.2%
1773553253971960,ID,0.002108640293425577,0.01,0-21.2%
1773555660435450,ID,0.002108640293425577,0.01,0-21.2%
1773551351018490,ID,0.002108640293425577,0.01,0-21.2%
1773552816243710,ID,0.002108640293425577,0.01,0-21.2%
1773523971225600,US,0.0021072263512177257,0.01,0-21.2%
1773572878514170,ID,0.002105699293633242,0.01,0-21.2%
1773576392042510,FR,0.002101068789761178,0.01,0-21.2%
1773564292848640,MY,0.0020990953992529593,0.01,0-21.2%
1773603001118720,SA,0.0020986861402822643,0.01,0-21.2%
1773419866516480,SA,0.0020986861402822643,0.01,0-21.2%
1773561542596610,IT,0.002097385313451021,0.01,0-21.2%
1773602839426040,TH,0.002097102525009451,0.01,0-21.2%
1773586634266620,MY,0.0020964803904380065,0.01,0-21.2%
1773541665475580,MY,0.0020964803904380065,0.01,0-21.2%
1773588373850110,MY,0.0020964803904380065,0.01,0-21.2%
1773580595042300,MY,0.0020964803904380065,0.01,0-21.2%
1773567692676090,TR,0.002095933906949847,0.01,0-21.2%
1773566235870200,TR,0.0020920688907494905,0.01,0-21.2%
1773575880498180,US,0.0020874517424487493,0.01,0-21.2%
1773595977277440,US,0.002086809025736239,0.01,0-21.2%
1773549404409890,TH,0.0020849426220218804,0.01,0-21.2%
1773573183238140,US,0.002075667161138316,0.01,0-21.2%
1773581196874750,FI,0.0020746135498410693,0.01,0-21.2%
1773449625959420,VN,0.0020717646806446112,0.01,0-21.2%
1773594214813700,US,0.002068489873092197,0.01,0-21.2%
1773610930915330,IT,0.002068201546280806,0.01,0-21.2%
1773567854583810,BR,0.002067013834826196,0.01,0-21.2%
1773551326430210,BR,0.002067013834826196,0.01,0-21.2%
1773496535166970,EG,0.002066779924790646,0.01,0-21.2%
1773592254280700,MY,0.0020570267124149577,0.01,0-21.2%
1773537500382210,US,0.0020566637778646544,0.01,0-21.2%
1773516951236610,SA,0.0020537375635587725,0.01,0-21.2%
1773525710713860,US,0.002052421951241101,0.01,0-21.2%
1773570760160260,US,0.002046935855474608,0.01,0-21.2%
1773545621610500,US,0.0020468227400979497,0.01,0-21.2%
1773603341277180,DE,0.0020444473171887544,0.01,0-21.2%
1773566801651710,JP,0.002043429278799107,0.01,0-21.2%
1773568023622720,JP,0.002043429278799107,0.01,0-21.2%
1773563684967420,MY,0.0020426374711627,0.01,0-21.2%
1773543784442880,US,0.0020343800486688087,0.01,0-21.2%
1773585234509820,TH,0.002032683318019362,0.01,0-21.2%
1773502851173370,SA,0.0020308981778203073,0.01,0-21.2%
1773453322291200,VN,0.0020300251066685967,0.01,0-21.2%
1773586361904130,US,0.002028271818330821,0.01,0-21.2%
1773474989091840,VN,0.0020262922992398294,0.01,0-21.2%
1773470880193530,VN,0.0020262922992398294,0.01,0-21.2%
1773471916840960,VN,0.0020262922992398294,0.01,0-21.2%
1773571131900920,TR,0.0020259807386690263,0.01,0-21.2%
1773572340854780,SA,0.0020258963954216513,0.01,0-21.2%
1773589081236480,US,0.002025388780896081,0.01,0-21.2%
1773585979810850,US,0.0020206643779209473,0.01,0-21.2%
1773577578562560,FR,0.002018877779019568,0.01,0-21.2%
1773569000784890,IL,0.0020167649297901827,0.01,0-21.2%
1773468722571260,SA,0.00201492420388864,0.01,0-21.2%
1773590245277700,US,0.002010171235511555,0.01,0-21.2%
1773589736980480,US,0.0020098340119403505,0.01,0-21.2%
1773589860120580,US,0.0020098340119403505,0.01,0-21.2%
1773596492968960,US,0.002003373479837189,0.01,0-21.2%
1773597538960390,US,0.0019967661014097735,0.01,0-21.2%
1773591989916670,TH,0.0019867584751080726,0.01,0-21.2%
1773592295780350,US,0.0019863625712898693,0.01,0-21.2%
1773584307113980,US,0.001984679047668467,0.01,0-21.2%
1773538308955140,US,0.0019795190910038294,0.01,0-21.2%
1773587407783930,SA,0.001979066629497322,0.01,0-21.2%
1773574978790400,SA,0.001979066629497322,0.01,0-21.2%
1773495078202370,SA,0.001979066629497322,0.01,0-21.2%
1773548756320250,VN,0.001977709244977775,0.01,0-21.2%
1773549691531260,VN,0.001977709244977775,0.01,0-21.2%
1773597302874110,US,0.0019761018919035936,0.01,0-21.2%
1773581770619900,FR,0.0019732411876009297,0.01,0-21.2%
1773586777537530,TH,0.0019679982804775556,0.01,0-21.2%
1773534114990100,US,0.0019634567075225286,0.01,0-21.2%
1773494554166270,AE,0.0019623545222167958,0.01,0-21.2%
1773584873333760,US,0.0019576878233144657,0.01,0-21.2%
1773438098816000,SA,0.0019576878233144657,0.01,0-21.2%
1773595657336830,BR,0.0019571871820998877,0.01,0-21.2%
1773569671793660,US,0.001955854445604758,0.01,0-21.2%
1773541241832460,US,0.001948073016301027,0.01,0-21.2%
1773586679907330,US,0.0019457586350626686,0.01,0-21.2%
1773569149309950,ES,0.001945080811101608,0.01,0-21.2%
1773584842257410,US,0.001941210815862987,0.01,0-21.2%
1773594390086660,GB,0.0019392164123962837,0.01,0-21.2%
1773588136413200,US,0.0019391369015473367,0.01,0-21.2%
1773600623740930,US,0.0019391369015473367,0.01,0-21.2%
1773523639315460,US,0.0019391369015473367,0.01,0-21.2%
1773473951383610,SA,0.0019385713246641962,0.01,0-21.2%
1773560192880640,SA,0.0019385713246641962,0.01,0-21.2%
1773591140406270,DE,0.0019378926324044481,0.01,0-21.2%
1773565209141250,DE,0.0019368978046224985,0.01,0-21.2%
1773532575923200,US,0.0019359696710017603,0.01,0-21.2%
1773590685711360,US,0.0019359696710017603,0.01,0-21.2%
1773533690506240,US,0.0019359696710017603,0.01,0-21.2%
1773585454166060,US,0.0019359696710017603,0.01,0-21.2%
1773554592480260,US,0.0019359696710017603,0.01,0-21.2%
1773448450856960,VN,0.0019244884602739381,0.01,0-21.2%
1773531824526330,VN,0.0019244884602739381,0.01,0-21.2%
1773541628857350,US,0.0019223958258062879,0.01,0-21.2%
1773541822510080,US,0.0019223958258062879,0.01,0-21.2%
1773534780467200,BR,0.0019206425374685627,0.01,0-21.2%
1773529712574460,US,0.001920133518273726,0.01,0-21.2%
1773609126035460,GB,0.0019184961798970064,0.01,0-21.2%
1773608148841470,ID,0.0019184367876242793,0.01,0-21.2%
1773590520975360,SA,0.0019180759975278427,0.01,0-21.2%
1773531529178110,US,0.0019158916916501218,0.01,0-21.2%
1773583351586820,US,0.0019107449420135284,0.01,0-21.2%
1773537419473920,US,0.0019105187112602622,0.01,0-21.2%
1773549201769470,US,0.001910405595883629,0.01,0-21.2%
1773553839882240,JP,0.0019076342691562306,0.01,0-21.2%
1773536926872570,JP,0.0019076342691562306,0.01,0-21.2%
1773553839882240,JP,0.0019076342691562306,0.01,0-21.2%
1773581841668100,GB,0.0019067803594073384,0.01,0-21.2%
1773600690880510,CA,0.0019054285193119726,0.01,0-21.2%
1773598232819710,DE,0.0019052185287873006,0.01,0-21.2%
1773584935471100,FR,0.0019036095083800472,0.01,0-21.2%
1773599811847160,QA,0.0019010735773117608,0.01,0-21.2%
1773559034398720,DE,0.0018995465197272764,0.01,0-21.2%
1773560949347330,DE,0.0018995465197272764,0.01,0-21.2%
1773529475043330,IT,0.0018868775975448438,0.01,0-21.2%
1773534223991810,IT,0.0018868775975448438,0.01,0-21.2%
1773576585559040,US,0.0018852374245837264,0.01,0-21.2%
1773535768886270,US,0.0018852374245837264,0.01,0-21.2%
1773529247532050,US,0.0018852374245837264,0.01,0-21.2%
1773584160442370,US,0.0018852374245837264,0.01,0-21.2%
1773527504024580,US,0.0018852374245837264,0.01,0-21.2%
1773538910702590,US,0.0018852374245837264,0.01,0-21.2%
1773599701349380,US,0.0018852374245837264,0.01,0-21.2%
1773523438520320,US,0.0018852374245837264,0.01,0-21.2%
1773589532796930,US,0.0018852374245837264,0.01,0-21.2%
1773596070324230,US,0.0018852374245837264,0.01,0-21.2%
1773538788022270,US,0.0018852374245837264,0.01,0-21.2%
1773581696060460,US,0.0018852374245837264,0.01,0-21.2%
1773578615959550,US,0.0018852374245837264,0.01,0-21.2%
1773528817611780,US,0.0018852374245837264,0.01,0-21.2%
1773528484531200,US,0.0018852374245837264,0.01,0-21.2%
1773592481969150,US,0.0018852374245837264,0.01,0-21.2%
1773538850803710,US,0.0018852374245837264,0.01,0-21.2%
1773441481146370,SA,0.0018838234823758753,0.01,0-21.2%
1773612142216190,DE,0.001872960931349273,0.01,0-21.2%
1773572558488580,US,0.00187160702169995,0.01,0-21.2%
1773562776383490,FR,0.0018682135604011073,0.01,0-21.2%
1773528513479680,ES,0.0018665733874399899,0.01,0-21.2%
1773525731930110,ES,0.0018665733874399899,0.01,0-21.2%
1773558817468430,DE,0.0018654987913620128,0.01,0-21.2%
1773582564380670,DE,0.0018654987913620128,0.01,0-21.2%
1773558560011270,DE,0.0018654987913620128,0.01,0-21.2%
1773596598437890,US,0.001862714760392035,0.01,0-21.2%
1773587718286370,IT,0.0018588249841409098,0.01,0-21.2%
1773585699082240,IT,0.0018588249841409098,0.01,0-21.2%
1773602991436800,GB,0.0018562798881667523,0.01,0-21.2%
1773602763896830,GB,0.0018562798881667523,0.01,0-21.2%
1773590537758720,US,0.0018550921767121675,0.01,0-21.2%
1773578651228160,US,0.0018548597502059518,0.01,0-21.2%
1773508988175360,SA,0.0018543569267640645,0.01,0-21.2%
1773595953060860,US,0.001848930174453915,0.01,0-21.2%
1773564377899010,US,0.0018480224656728611,0.01,0-21.2%
1773572649971710,TH,0.0018475700041663283,0.01,0-21.2%
1773554467263490,TH,0.0018475700041663283,0.01,0-21.2%
1773591870139440,SE,0.0018452342438467473,0.01,0-21.2%
1773600133086220,US,0.0018420273507115316,0.01,0-21.2%
1773551356473350,US,0.0018416880045816575,0.01,0-21.2%
1773585211583490,DE,0.0018412154270119377,0.01,0-21.2%
1773549217875960,MY,0.00184004783162054,0.01,0-21.2%
1773549301962750,MY,0.00184004783162054,0.01,0-21.2%
1773561546749950,SA,0.0018373722843390457,0.01,0-21.2%
1773595839794180,US,0.0018347349989380828,0.01,0-21.2%
1773584598177790,US,0.0018337430174304732,0.01,0-21.2%
1773579308461050,ID,0.0018312302070669015,0.01,0-21.2%
1773548306482170,MY,0.0018250034865289126,0.01,0-21.2%
1773596767075330,US,0.0018201699804462944,0.01,0-21.2%
1773542280651780,GB,0.0018182731216194801,0.01,0-21.2%
1773592031641600,BR,0.0018180990090093548,0.01,0-21.2%
1773577805578240,US,0.0018172792409963624,0.01,0-21.2%
1773600204240900,US,0.0018140878526842308,0.01,0-21.2%
1773561051086850,GB,0.0018109206221386034,0.01,0-21.2%
1773584900046910,KW,0.0018101443969288575,0.01,0-21.2%
1773543273237500,US,0.0018098460260606518,0.01,0-21.2%
1773544736683010,US,0.0018098460260606518,0.01,0-21.2%
1773539612292130,US,0.0018098460260606518,0.01,0-21.2%
1773545652014080,US,0.0018098460260606518,0.01,0-21.2%
1773475574819840,SA,0.0018091107761125744,0.01,0-21.2%
1773566311762940,SA,0.0018091107761125744,0.01,0-21.2%
1773596353806400,SA,0.0018091107761125744,0.01,0-21.2%
1773604441381890,GB,0.0018073574877747983,0.01,0-21.2%
1773608456639490,GB,0.0018073574877747983,0.01,0-21.2%
1773595662075910,GB,0.0018073574877747983,0.01,0-21.2%
1773572882327550,DE,0.001805395116850614,0.01,0-21.2%
1773573420563460,US,0.0018004569077943453,0.01,0-21.2%
1773576793992190,US,0.0017995525267874397,0.01,0-21.2%
1773586886154240,US,0.0017995525267874397,0.01,0-21.2%
1773589596193790,US,0.0017989966380435797,0.01,0-21.2%
1773588031953940,GB,0.0017936238114136978,0.01,0-21.2%
1773528645156870,US,0.00179327462338454,0.01,0-21.2%
1773576447334400,KH,0.0017931525360826578,0.01,0-21.2%
1773593845508100,US,0.0017906164120337494,0.01,0-21.2%
1773522848391170,US,0.0017893721428908355,0.01,0-21.2%
1773597458062340,ES,0.0017873360661115145,0.01,0-21.2%
1773432729962490,SA,0.0017869680446474638,0.01,0-21.2%
1773602405507070,SE,0.0017858090085270302,0.01,0-21.2%
1773602499830790,SE,0.0017858090085270302,0.01,0-21.2%
1773576562406400,KH,0.001784215780014795,0.01,0-21.2%
1773591377160190,TH,0.0017805427143030973,0.01,0-21.2%
1773561363481600,FR,0.0017766466630200989,0.01,0-21.2%
1773563404065790,DE,0.0017763638745785287,0.01,0-21.2%
1773525683114000,PT,0.0017737056632277381,0.01,0-21.2%
1773554895419390,JP,0.0017714999133834801,0.01,0-21.2%
1773573205475380,US,0.0017707646634354027,0.01,0-21.2%
1773483005379600,US,0.0017707646634354027,0.01,0-21.2%
1773586282695680,US,0.0017656889995264352,0.01,0-21.2%
1773474241267710,SA,0.0017634687216428553,0.01,0-21.2%
1773605249489920,ID,0.0017582088566296034,0.01,0-21.2%
1773579299873790,US,0.0017539104723177208,0.01,0-21.2%
1773525129692160,US,0.0017500645495123453,0.01,0-21.2%
1773588232637440,US,0.0017476325689148211,0.01,0-21.2%
1773580072493060,US,0.0017476325689148211,0.01,0-21.2%
1773542975572990,US,0.0017476325689148211,0.01,0-21.2%
1773544151674880,US,0.0017476325689148211,0.01,0-21.2%
1773541979328510,US,0.0017476325689148211,0.01,0-21.2%
1773544652572670,US,0.0017476325689148211,0.01,0-21.2%
1773585785776130,GB,0.001745144030628993,0.01,0-21.2%
1773587301441550,GB,0.001745144030628993,0.01,0-21.2%
1773575199466530,DE,0.0017444616530022153,0.01,0-21.2%
1773569749820420,FR,0.001739915698914123,0.01,0-21.2%
1773554458639360,SA,0.0017394933818775172,0.01,0-21.2%
1773589652596740,FR,0.0017391974421163334,0.01,0-21.2%
1773586252703750,US,0.0017377657496481468,0.01,0-21.2%
1773525799845890,US,0.0017375653003948498,0.01,0-21.2%
1773525647779840,US,0.0017375653003948498,0.01,0-21.2%
1773527679427580,US,0.0017375653003948498,0.01,0-21.2%
1773531575731200,ID,0.0017372259542649756,0.01,0-21.2%
1773541525505020,VN,0.0017369431658234055,0.01,0-21.2%
1773473192392700,VN,0.0017369431658234055,0.01,0-21.2%
1773541321298940,VN,0.0017369431658234055,0.01,0-21.2%
1773446936445950,VN,0.0017369431658234055,0.01,0-21.2%
1773473676505090,VN,0.0017369431658234055,0.01,0-21.2%
1773552743889920,US,0.001734454627537552,0.01,0-21.2%
1773531086254080,US,0.0017337193775894743,0.01,0-21.2%
1773588269802510,US,0.001731670109432235,0.01,0-21.2%
1773599152075770,SA,0.0017312873969919501,0.01,0-21.2%
1773564595317760,US,0.0017311970482685294,0.01,0-21.2%
1773580728563710,FR,0.0017306259426113078,0.01,0-21.2%
1773509328807930,SA,0.0017291947625242999,0.01,0-21.2%
1773540176516160,US,0.0017274414741865747,0.01,0-21.2%
1773595951806460,FR,0.0017256265669114688,0.01,0-21.2%
1773583290691590,DE,0.001725518512783887,0.01,0-21.2%
1773563944602630,NL,0.0017243873590176062,0.01,0-21.2%
1773563095272480,NL,0.0017243873590176062,0.01,0-21.2%
1773556495304710,US,0.0017227112536900278,0.01,0-21.2%
1773528662002700,CA,0.0017206545515888385,0.01,0-21.2%
1773524959930370,CA,0.0017206545515888385,0.01,0-21.2%
1773542002689030,US,0.0017204848785239014,0.01,0-21.2%
1773521728193540,US,0.0017204848785239014,0.01,0-21.2%
1773523218511870,US,0.0017204848785239014,0.01,0-21.2%
1773586799513600,US,0.0017180528979263772,0.01,0-21.2%
1773577218508800,US,0.0017180528979263772,0.01,0-21.2%
1773540244956160,US,0.0017180528979263772,0.01,0-21.2%
1773543131541510,US,0.0017180528979263772,0.01,0-21.2%
1773544226834430,ID,0.0017151118981340418,0.01,0-21.2%
1773544029190210,ID,0.0017151118981340418,0.01,0-21.2%
1773587987519490,DE,0.0017142847253831485,0.01,0-21.2%
1773580254284800,GB,0.0017141504174326724,0.01,0-21.2%
1773600597142530,US,0.0017130192636663915,0.01,0-21.2%
1773562099674110,MY,0.0017117184368351736,0.01,0-21.2%
1773534109166590,SA,0.0017112713856031541,0.01,0-21.2%
1773530950560770,US,0.001711209417640337,0.01,0-21.2%
1773542752585730,CA,0.0017071938217700247,0.01,0-21.2%
1773559663884290,FR,0.0017067979179518212,0.01,0-21.2%
1773553058583550,US,0.0017058929949387812,0.01,0-21.2%
1773553812168720,US,0.0017058929949387812,0.01,0-21.2%
1773585853707270,GB,0.0017023369690639827,0.01,0-21.2%
1773588681396270,BE,0.0017017189197955395,0.01,0-21.2%
1773594707567620,US,0.0017005200145489216,0.01,0-21.2%
1773527928479740,BR,0.0016968437648084832,0.01,0-21.2%
1773528107393030,BR,0.0016968437648084832,0.01,0-21.2%
1773530011071490,BR,0.0016968437648084832,0.01,0-21.2%
1773528213431300,BR,0.0016968437648084832,0.01,0-21.2%
1773528598756400,BR,0.0016968437648084832,0.01,0-21.2%
1773534643152900,US,0.00169673064943185,0.01,0-21.2%
1773591958176770,US,0.00169673064943185,0.01,0-21.2%
1773586053154820,US,0.00169673064943185,0.01,0-21.2%
1773533106168830,US,0.00169673064943185,0.01,0-21.2%
1773577585625110,US,0.00169673064943185,0.01,0-21.2%
1773537905744900,US,0.00169673064943185,0.01,0-21.2%
1773593012017150,US,0.001694823522267373,0.01,0-21.2%
1773599213447170,US,0.001693450303509615,0.01,0-21.2%
1773424191510520,SA,0.0016924436061987616,0.01,0-21.2%
1773483560992760,VN,0.0016919798036134346,0.01,0-21.2%
1773549735812090,SA,0.0016912190592373983,0.01,0-21.2%
1773544381802490,ID,0.001690735534470546,0.01,0-21.2%
1773543799252990,ID,0.001690735534470546,0.01,0-21.2%
1773531842696190,JP,0.0016906789767822167,0.01,0-21.2%
1773511405364220,SA,0.0016898223457317437,0.01,0-21.2%
1773567001264120,JP,0.001686606823223575,0.01,0-21.2%
1773596102959100,GB,0.001686437150158638,0.01,0-21.2%
1773539175216130,US,0.0016857584578988643,0.01,0-21.2%
1773520440141820,SA,0.0016844102939935933,0.01,0-21.2%
1773604941394940,FR,0.0016833977691467314,0.01,0-21.2%
1773567348172860,ES,0.0016819060531062151,0.01,0-21.2%
1773421507375100,SA,0.0016817418408074964,0.01,0-21.2%
1773577006401540,GB,0.0016806117082622456,0.01,0-21.2%
1773479772302330,SA,0.0016805551505739416,0.01,0-21.2%
1773588947869700,US,0.0016752387278723857,0.01,0-21.2%
1773566913819710,US,0.0016752387278723857,0.01,0-21.2%
