id,countries,handling_time,score,mod_score_category
1768203847936033,"['MX', 'UY', 'CL', 'AR', 'CO', 'EC', 'PE', 'BR']",3.4423130569448595,0.5476514605263083,0-21.2%
3357930,"['US', 'CA']",3.4547417294909177,0.5587793630888126,0-21.2%
3709162,"['UA', 'RU', 'BY']",2.6831729493640544,0.3857155572866911,0-21.2%
1889921,['RO'],3.362466144096497,0.5500387833311285,0-21.2%
6585903,"['CY', 'GR']",2.8640748038286308,0.46691236670370373,0-21.2%
2933698,"['US', 'CA']",3.5134266023154623,0.5396272680366816,0-21.2%
3561577,"['UA', 'RU', 'GB', 'IE']",0.01,0.5235167732818231,0-21.2%
1760348202966018,['KZ'],3.417629966810063,0.5764743280124173,0-21.2%
6181372,"['ES', 'GB', 'IE']",3.252632091665925,0.5281475476550548,0-21.2%
3357920,['VN'],1.957548727916537,0.5579086759542781,0-21.2%
6152007,"['MX', 'UY', 'CO', 'CL', 'AR', 'EC', 'PE', 'BR']",3.521745419863848,0.5632310199838538,0-21.2%
3973592,"['US', 'CA']",3.4047291741416794,0.5938522949984092,0-21.2%
3933362,"['GB', 'IE']",3.5609636247041605,0.5566062238416026,0-21.2%
3019589,"['MX', 'CL', 'AR', 'CO', 'PE', 'BR']",3.5018617595757258,0.5703836010387807,0-21.2%
1694555598292994,['NL'],3.1223642631675537,0.5344215941773846,0-21.2%
6253687,['PL'],3.183828951647953,0.5399873730003124,0-21.2%
1691911660815362,['PH'],3.19222143160308,0.5498661333197395,0-21.2%
1755261161421826,['DE'],3.33494636750536,0.5803619732999076,0-21.2%
1695768862433282,"['MX', 'UY', 'CO', 'CL', 'AR', 'EC', 'PE', 'BR']",3.3815435669667924,0.5959837458960918,0-21.2%
7677885,"['UA', 'RU', 'GB', 'IE']",3.116364238292939,0.5192562581926841,0-21.2%
5283668,"['GB', 'IE']",3.3653120885966423,0.5118632611814429,0-21.2%
7986097,"['US', 'CA']",3.847943828126322,0.3711140241956038,0-21.2%
2379151,"['US', 'CA']",0.01,0.450923383754104,0-21.2%
1671850728988677,"['SA', 'ZA', 'OM', 'BH', 'QA', 'IQ', 'PK', 'KW', 'EG']",3.5514226989554465,0.5423880453526007,0-21.2%
1768509392482305,"['MX', 'UY', 'CO', 'AR', 'CL', 'EC', 'PE', 'BR']",3.533304782754695,0.583436093882921,0-21.2%
1773649308319761,['DE'],3.329747805440151,0.5680368727166688,0-21.2%
1703396498337794,"['US', 'CA']",3.1609879540970285,0.4016409972250816,0-21.2%
1702773810415617,['TW'],3.4358622305234223,0.4802269456037011,0-21.2%
7808112,"['US', 'CA']",3.496254920358216,0.549078112787837,0-21.2%
3502216,"['US', 'CA']",3.525034754494688,0.37773385872559084,0-21.2%
1704448804528129,['DE'],3.3770809899974985,0.6083198380698033,0-21.2%
1962720,['PL'],3.9201436232278843,0.5765104546412945,0-21.2%
1707735171866626,"['MX', 'UY', 'CL', 'CO', 'AR', 'EC', 'PE', 'BR']",3.405222787564289,0.5748463367880126,0-21.2%
8679887,"['TR', 'GB', 'IE']",3.4769635411704227,0.5397990490499096,0-21.2%
1971606,"['MX', 'CO', 'CL', 'AR', 'PE', 'BR']",2.9450546829055826,0.5947797538075524,0-21.2%
1699450316471298,['GB'],3.360573657927067,0.6046250996160246,0-21.2%
2229777,"['US', 'CA']",0.01,0.5841536045343886,0-21.2%
6587921,"['MX', 'UY', 'CL', 'AR', 'CO', 'EC', 'PE', 'BR']",3.4204718160106244,0.4943917016520479,0-21.2%
1769302206223362,['GB'],3.2908719788712566,0.5525692318357378,0-21.2%
1769104234424322,['KH'],3.4246739582819363,0.5646998896502237,0-21.2%
6055763,['CZ'],3.5108513925243914,0.54897554493241,0-21.2%
1672130743419909,"['US', 'CA']",3.7260465761144586,0.5766836263352156,0-21.2%
5655869,['US'],3.5336891933452117,0.5325364022364898,0-21.2%
1707735160255489,"['MX', 'UY', 'CL', 'AR', 'CO', 'EC', 'PE', 'BR']",3.48550623718076,0.49494527851677844,0-21.2%
7657980,"['US', 'CA']",0.01,0.566218767121658,0-21.2%
2972398,['JP'],4.313938111332041,0.4870125658898046,0-21.2%
6825716,"['US', 'CA']",3.4188657260205493,0.5959356792005047,0-21.2%
1762882575704066,['GB'],3.2360563745178905,0.5877697716893164,0-21.2%
1768214539706402,"['MX', 'UY', 'CO', 'CL', 'AR', 'EC', 'PE', 'BR']",3.352948500256972,0.5104856644609139,0-21.2%
1761892264652818,['DE'],3.265092701081611,0.5033187977207956,0-21.2%
1738792,"['GB', 'IE']",3.3625388704653476,0.5173422648248659,0-21.2%
1526068,['KH'],3.0122131358404203,0.572218447491071,0-21.2%
1714345843065857,"['SA', 'OM', 'BH', 'QA', 'JO', 'IQ', 'KW', 'EG', 'LB']",3.423064091366046,0.5933809096875327,0-21.2%
1765496560705538,['GB'],3.4492331951105824,0.579637910915263,0-21.2%
3318327,['ID'],3.4946541938960274,0.23355123132947384,0-21.2%
2191032,['ID'],3.1773359010668933,0.4480377233768201,0-21.2%
8980010,"['MX', 'CO', 'AR', 'CL', 'PE', 'BR']",3.410413824237419,0.5439080242701783,0-21.2%
1726045679043586,"['US', 'CA']",3.3496179767457375,0.5278963279530842,0-21.2%
7329305,"['AT', 'GB', 'CH', 'DE', 'IE']",3.213965128115505,0.23756984512906584,0-21.2%
5971130,"['PL', 'GB', 'IE']",3.0766855817064758,0.5839252439923667,0-21.2%
1532312,"['US', 'CA']",3.5113098903194877,0.5020004781082013,0-21.2%
1768474128071697,"['MX', 'UY', 'CL', 'CO', 'AR', 'EC', 'PE', 'BR']",3.4456376814163883,0.47999736426971323,0-21.2%
6833239,"['US', 'CA']",3.475022144999919,0.5577945360973656,0-21.2%
5093589,['VN'],3.322814151764423,0.5824001565844767,0-21.2%
7062657,"['GB', 'IE']",3.4404719474604493,0.43372664592154325,0-21.2%
6953937,['JP'],4.215032776093059,0.5116387797375557,0-21.2%
1735599208242177,['JP'],2.8782796022747066,0.5722265253012198,0-21.2%
7579980,['TH'],1.5658999317310267,0.3892320882863593,0-21.2%
7697006,['TH'],3.8201805425101107,0.527733503211851,0-21.2%
1005827,['BR'],3.5072566394719926,0.554413404828495,0-21.2%
1714437573521410,"['MX', 'UY', 'CO', 'AR', 'CL', 'EC', 'PE', 'BR']",3.4641024297595537,0.5769046987762889,0-21.2%
2536138,"['US', 'CA']",3.4795040089412668,0.5064702211320397,0-21.2%
9329070,['TH'],3.28341035962853,0.5689814634243329,0-21.2%
1195713,"['MY', 'SG']",3.378941962726978,0.5669050575431889,0-21.2%
1769302206223394,['NL'],3.4523816529998284,0.24112044249279838,0-21.2%
6685517,"['MX', 'UY', 'CL', 'AR', 'CO', 'EC', 'PE', 'BR']",3.096606572573064,0.5535377927391374,0-21.2%
3092815,"['GB', 'DE', 'IE']",3.4075144008839704,0.3945438340055951,0-21.2%
1762949587637265,['BR'],3.4612711523074355,0.49283285918659575,0-21.2%
5181181,['TH'],3.1093608114922335,0.5760226035905376,0-21.2%
5911828,"['SA', 'OM', 'BH', 'QA', 'DZ', 'AE', 'JO', 'IQ', 'KW', 'TN', 'MA', 'LB', 'EG']",3.4125394562137097,0.5796852836943059,0-21.2%
7510915,['ES'],3.9597652420088365,0.4830072794618716,0-21.2%
1726915520754690,"['MX', 'UY', 'CO', 'CL', 'AR', 'EC', 'PE', 'BR']",3.3694180684191766,0.5775380262397685,0-21.2%
9536595,"['GB', 'IE']",3.6698053924045553,0.5952125554019747,0-21.2%
2789685,"['MX', 'CL', 'AR', 'CO', 'PE', 'BR']",3.485844780882528,0.5846655010861744,0-21.2%
2568713,"['MX', 'CO', 'CL', 'AR', 'PE', 'BR']",3.396585635526165,0.5041452393299032,0-21.2%
7176755,['PK'],3.3533657581153724,0.3945991934346656,0-21.2%
1718383512094722,['KZ'],3.2817460164905823,0.5835152725781133,0-21.2%
1690429189950466,"['SA', 'BH', 'OM', 'QA', 'JO', 'IQ', 'KW', 'LB', 'EG']",3.269639827973851,0.5693834206332157,0-21.2%
1759086854982705,"['SA', 'OM', 'BH', 'QA', 'JO', 'KW', 'LB', 'EG']",2.45212704246517,0.5502201833776106,0-21.2%
2587769,"['GB', 'IE']",3.3165548984609776,0.5095566608263113,0-21.2%
2558275,['ID'],3.0871726093371796,0.4965652290460972,0-21.2%
5290153,"['IE', 'FR']",3.3671259608657094,0.542832807072855,0-21.2%
7232525,"['SA', 'OM', 'BH', 'QA', 'AE', 'KW', 'MA', 'LB', 'EG']",3.446292725562299,0.5522860374298164,0-21.2%
1762949587637281,['BR'],3.4432468130325984,0.31274100438992825,0-21.2%
1668910975982598,"['US', 'CA']",3.323559719017633,0.5754509752619811,0-21.2%
1769753719517201,['DE'],3.0011356539197074,0.5752546399862078,0-21.2%
9031531,"['PT', 'GB', 'IE']",3.4770288693511877,0.5380394046629062,0-21.2%
8051836,['JP'],4.681587400264154,0.3673350209711592,0-21.2%
6637200,"['GB', 'IE']",3.3354091313883707,0.499271731843515,0-21.2%
1769753719517185,['DE'],3.46504895005309,0.4804208449226233,0-21.2%
1727932125144066,['GB'],3.0698499113795905,0.5705443032376378,0-21.2%
1235883,"['MX', 'UY', 'CO', 'CL', 'AR', 'EC', 'PE', 'BR']",3.044699005738565,0.5601337426014918,0-21.2%
1709538761183233,"['US', 'CA']",3.027110419267402,0.5878054512317853,0-21.2%
3371590,"['US', 'CA']",3.420066398319062,0.2078696870262809,0-21.2%
1758321725872145,['KH'],2.832726857485236,0.4598367621660434,0-21.2%
1659157348547589,"['US', 'CA']",3.003637651993753,0.4722762062234821,0-21.2%
8272703,"['GB', 'DE', 'IE']",3.4198897963989072,0.5713780268291498,0-21.2%
7066752,"['IE', 'FR']",3.5129989231309855,0.5022094630839701,0-21.2%
1760231832598577,['US'],3.2906240918284073,0.5944054277441433,0-21.2%
8959015,"['IE', 'FR']",3.1880138467454397,0.5563195110177094,0-21.2%
5207032,"['US', 'CA']",3.3736310949025485,0.498442664711028,0-21.2%
1707612269173761,['VN'],3.4683866136461656,0.5512134409034777,0-21.2%
6997655,"['GB', 'IE']",3.3047028691787528,0.5572830522575043,0-21.2%
6112073,['SE'],4.774069213455688,0.5405851533455431,0-21.2%
1695042394858498,['GB'],3.516820947150137,0.5010137383167064,0-21.2%
1763683705376834,['DE'],3.4266320291855767,0.5944435319618484,0-21.2%
5827188,"['US', 'CA']",2.43760001531131,0.28080361609480675,0-21.2%
3197355,['KR'],3.240616669714548,0.4269163797608828,0-21.2%
1006029,"['CZ', 'GB', 'IE']",3.3475474400973138,0.5465933392364194,0-21.2%
1743733252059138,['FI'],3.4121463767550284,0.4923120254906453,0-21.2%
7851571,"['AU', 'NZ']",3.4153836176450936,0.6059894699560326,0-21.2%
1590898,"['GB', 'IT', 'IE']",3.4490830964155585,0.5893748158375554,0-21.2%
1130028,"['UA', 'RU', 'GB', 'IE']",2.806897724176426,0.42670013213037356,0-21.2%
3318739,"['SA', 'BH', 'OM', 'QA', 'AE', 'DZ', 'JO', 'IQ', 'KW', 'TN', 'MA', 'EG', 'LB']",3.4539738725875666,0.5799042396992462,0-21.2%
2096662,"['US', 'CA']",3.3591522129841005,0.49924023577524457,0-21.2%
5026590,"['SA', 'OM', 'BH', 'QA', 'AE', 'DZ', 'JO', 'IQ', 'KW', 'TN', 'MA', 'LB', 'EG']",3.2718388705769703,0.5734171900913909,0-21.2%
3515233,"['PH', 'MY', 'ID']",3.065456639076215,0.4922559153762885,0-21.2%
1702727788573698,"['MX', 'UY', 'CO', 'CL', 'AR', 'EC', 'PE', 'BR']",3.5040312929006836,0.5322744443619131,0-21.2%
9111566,"['BY', 'GB', 'IE']",3.4917945736980096,0.5029061512589479,0-21.2%
7989612,"['GB', 'LV', 'IE']",3.49314521293216,0.5279013017850277,0-21.2%
2258595,"['SA', 'OM', 'BH', 'QA', 'AE', 'DZ', 'JO', 'IQ', 'KW', 'TN', 'MA', 'LB', 'EG']",0.01,0.38089211385677496,0-21.2%
9179505,"['GB', 'GR', 'IE']",3.565939805492772,0.51894408212151,0-21.2%
1518623,"['UA', 'RU', 'BY']",3.500860239735318,0.4595311771394347,0-21.2%
3325238,"['IE', 'FR']",3.413987883530423,0.512769622631997,0-21.2%
1398796,"['US', 'CA']",3.465168674301868,0.582590888924937,0-21.2%
1755154458300433,['FI'],3.498511324663938,0.5327354882089793,0-21.2%
1764761367947266,['KH'],3.4877660640964363,0.5973423079293656,0-21.2%
7781910,['VN'],3.342111224136334,0.5466033505117167,0-21.2%
3823019,"['MY', 'SG']",2.928160361554843,0.5004280860477249,0-21.2%
3791302,"['US', 'CA']",3.285628989159813,0.37266566951092744,0-21.2%
1754889724278785,['BR'],3.439036090645727,0.42232530996116946,0-21.2%
7363167,"['SA', 'BH', 'OM', 'QA', 'AE', 'JO', 'IQ', 'KW', 'MA', 'EG']",4.46721563138947,0.29192531475295347,0-21.2%
9752939,['GR'],3.515092899689093,0.4672706721071534,0-21.2%
9732175,"['US', 'CA']",3.4620174267926416,0.6024828776674348,0-21.2%
3778633,['TR'],3.2242694381618042,0.5691056617356347,0-21.2%
5186309,"['IE', 'FR']",3.4594270326904857,0.5170868642558233,0-21.2%
6821228,['PL'],3.9861197878121564,0.5153033862522302,0-21.2%
6518615,"['ZA', 'JO', 'TR', 'PK', 'EG']",3.4087375797894275,0.592576661267834,0-21.2%
5581253,['DK'],2.9086746641533643,0.5639537193124464,0-21.2%
9377976,"['US', 'CA']",3.380556140569416,0.5055781081403944,0-21.2%
1605028,"['TR', 'GB', 'IE']",3.505084731807488,0.5142674072685952,0-21.2%
2157571,"['GB', 'RO', 'IE']",3.4518783428660478,0.5686919658921145,0-21.2%
1773648874340401,['ES'],2.9246340104659567,0.559633190377788,0-21.2%
8081376,"['NL', 'GB', 'IE']",3.3881495484262474,0.5438658194201728,0-21.2%
2269073,['JP'],4.324672550939223,0.3871100923816316,0-21.2%
1553682,['ID'],3.4558982058416317,0.5816219072999487,0-21.2%
1672986689382406,['KZ'],3.477690686193155,0.5821980181862734,0-21.2%
1718408190642178,['DE'],3.5232704920570472,0.5754250152796074,0-21.2%
8706697,"['US', 'CA']",3.4806956011545127,0.6033671746389738,0-21.2%
2237078,"['FI', 'NO', 'DK', 'GB', 'SE', 'IE']",3.36683934018167,0.5120866577824138,0-21.2%
9060023,"['GB', 'IT', 'IE']",1.7707824789028062,0.2805422387888423,0-21.2%
7730672,"['US', 'CA']",3.407157848395167,0.5930573923763016,0-21.2%
7668088,['FR'],3.307709778537878,0.4633099571020385,0-21.2%
7029388,"['MX', 'CL', 'AR', 'CO', 'PE', 'BR']",3.486897279394502,0.6050659606270247,0-21.2%
1773648874340369,['DE'],3.1923891602397307,0.6069215547605482,0-21.2%
9273719,['TH'],3.09667236067301,0.516944337734334,0-21.2%
7963939,['TH'],3.124431415781119,0.4687238511571539,0-21.2%
6833208,['PH'],3.1394426723734172,0.5716553791244782,0-21.2%
6052909,"['US', 'CA']",3.4676591446592484,0.524578676937477,0-21.2%
5683738,"['BE', 'NL']",0.01,0.5542622088465042,0-21.2%
3717936,"['US', 'CA']",3.4740090462929607,0.5860459251611656,0-21.2%
2215001,"['SA', 'OM', 'BH', 'QA', 'DZ', 'AE', 'JO', 'IQ', 'KW', 'TN', 'MA', 'LB', 'EG']",3.4014469325235943,0.5604743969737161,0-21.2%
3810922,"['US', 'CA']",3.3944055845863197,0.5234623962568133,0-21.2%
6331886,['PH'],3.3388402297519493,0.531409282222883,0-21.2%
9360718,"['NL', 'GB', 'IE']",3.386839864481284,0.40058578463997535,0-21.2%
5082099,"['US', 'CA']",3.994112739028221,0.13636042326533931,0-21.2%
3725295,"['US', 'CA']",3.290595254540654,0.2602806746922633,0-21.2%
3238121,"['TR', 'GB', 'IE']",3.4330147359760215,0.572927101239629,0-21.2%
2677538,['FR'],3.2974947740247966,0.6008411199645146,0-21.2%
5060767,"['AT', 'CH', 'DE']",0.01,0.5405975708177572,0-21.2%
1857863,"['GB', 'IE']",3.54850823166757,0.5552285039152736,0-21.2%
7619253,['IL'],3.71291451968207,0.4366466321905758,0-21.2%
1998571,['ID'],2.7033962738045356,0.37373393250144477,0-21.2%
3932913,"['GB', 'DE', 'IE']",2.640189620921143,0.4702371450168165,0-21.2%
8710617,"['MX', 'UY', 'CL', 'AR', 'CO', 'EC', 'PE', 'BR']",3.575495577807732,0.6084015606862156,0-21.2%
8970380,['ID'],3.2202043818438892,0.5877813662192768,0-21.2%
1753012934144033,['DE'],3.409325908390216,0.5906424648555154,0-21.2%
9160222,['US'],3.4181861174778456,0.47798259405231475,0-21.2%
3835818,"['US', 'CA']",3.4021771950896684,0.5765298945180729,0-21.2%
1765665791819793,['KH'],3.460592012343533,0.6087788664511941,0-21.2%
2277251,['PH'],2.4236656728066444,0.5364661081825622,0-21.2%
9915195,['TH'],3.2254454391043974,0.43788542444050993,0-21.2%
2363865,"['US', 'CA']",3.441810142002546,0.5389232308105774,0-21.2%
9307701,"['US', 'CA']",3.4372138689995158,0.5292539155838367,0-21.2%
2658951,"['GB', 'IE']",3.3868105093788357,0.537186182150607,0-21.2%
3215286,"['ZA', 'AT', 'CH', 'DE']",2.544314307503168,0.4171372239055907,0-21.2%
2015531,"['MX', 'CL', 'CO', 'AR', 'PE', 'BR']",3.541291463749852,0.5718868284780253,0-21.2%
5536819,"['US', 'CA']",3.448416986658399,0.4349522354105299,0-21.2%
3318612,"['PL', 'GB', 'IE']",3.4601647170476033,0.6058781871948844,0-21.2%
1754488952438785,['DE'],3.2480784241820926,0.60590643233975,0-21.2%
1714333566444546,"['MX', 'UY', 'CO', 'AR', 'CL', 'EC', 'PE', 'BR']",3.544228783052146,0.5674666554769093,0-21.2%
1707736038152193,"['MX', 'UY', 'CL', 'CO', 'AR', 'EC', 'PE', 'BR']",3.438414587042491,0.5898183114792256,0-21.2%
1684179628175361,"['US', 'CA']",3.4979981376250824,0.5221615325069758,0-21.2%
1771651753127953,['KZ'],3.0415177333763372,0.5611470854875565,0-21.2%
2929502,['FR'],2.9966493828550664,0.465866872740286,0-21.2%
5086808,"['GB', 'IL', 'IE']",3.2501232176400094,0.5838702912979943,0-21.2%
3595328,"['US', 'CA']",0.01,0.557678368353691,0-21.2%
1732049616136194,['VN'],3.454785261099827,0.5544560542624835,0-21.2%
1716135074511874,"['MX', 'UY', 'CL', 'AR', 'CO', 'EC', 'PE', 'BR']",3.1966783579224787,0.5259003554558715,0-21.2%
8716810,"['LT', 'GB', 'IE']",3.4518648196134247,0.5419261401579113,0-21.2%
5677721,['VN'],3.4784903855309492,0.5822209730647194,0-21.2%
5296593,"['GB', 'IE']",3.5398600183897315,0.5756458995723059,0-21.2%
8587001,"['US', 'CA']",3.4053214134818757,0.15634456753683007,0-21.2%
5616887,"['AT', 'BE', 'NL', 'CH', 'DE']",3.309356593709548,0.574371367704915,0-21.2%
3831078,['VN'],3.839819992533854,0.2766365675326823,0-21.2%
6738735,"['ZA', 'SA', 'OM', 'QA', 'AE', 'TR', 'KW', 'MA', 'LB', 'EG']",3.7024550843151434,0.5907053466965843,0-21.2%
3583235,"['MY', 'SG']",3.2941559377915843,0.5230806397566579,0-21.2%
5503681,"['US', 'CA']",0.01,0.5764672456432184,0-21.2%
7050108,['FR'],4.269418985689657,0.503628179302078,0-21.2%
1769313472273442,['BR'],3.488090090441299,0.46366213173951626,0-21.2%
9953239,"['CZ', 'GB', 'IE']",2.8513259686489345,0.3096109314153768,0-21.2%
1762949452155954,['BR'],3.319609071755371,0.44024363819564827,0-21.2%
9619516,"['MX', 'UY', 'CO', 'AR', 'CL', 'EC', 'PE', 'BR']",3.4827902378446307,0.5730072461547485,0-21.2%
1752791904933906,['DE'],3.3972021538475503,0.5854219466793118,0-21.2%
1700618233657346,['KR'],2.9640281959874044,0.5690539781894244,0-21.2%
6192927,"['US', 'CA']",3.629831770213108,0.6067151826028677,0-21.2%
3017560,['BY'],3.5136856742520632,0.5677701556853427,0-21.2%
7167613,"['UA', 'RU', 'GB', 'IE']",1.4004091873316404,0.29973391298038,0-21.2%
2807893,"['US', 'CA']",3.4497783803775746,0.5103835649174217,0-21.2%
1694643307688962,['TH'],3.2597869969253686,0.390279626348846,0-21.2%
1765413546049553,['KZ'],3.088887447474524,0.5709946936839034,0-21.2%
1707817,['JP'],2.5270970168565183,0.31944325234244225,0-21.2%
1767396942046210,['GB'],2.995271992150383,0.6068122919521565,0-21.2%
3915079,"['GB', 'IE']",2.7314899139874447,0.47918931866409764,0-21.2%
1672130307320838,"['US', 'CA']",3.3508440685923664,0.3784095958013766,0-21.2%
2662691,"['SA', 'BH', 'OM', 'QA', 'AE', 'DZ', 'JO', 'IQ', 'KW', 'TN', 'MA', 'LB', 'EG']",3.400670840795495,0.6013885241303412,0-21.2%
7313876,"['US', 'CA']",0.01,0.5918399634255588,0-21.2%
1889992,"['TW', 'SG']",3.1537881775732983,0.49479811881510527,0-21.2%
9032738,"['US', 'CA']",3.4540947131583777,0.43777669965170407,0-21.2%
9657819,"['GB', 'IE']",4.859148392868564,0.4362127573246942,0-21.2%
2696598,"['GB', 'IE']",3.55541979304296,0.6065451348263042,0-21.2%
5100109,"['US', 'CA']",3.4853489270464557,0.5234120791308916,0-21.2%
5175832,"['GB', 'DE', 'IE']",3.5791505142748523,0.5178362864592022,0-21.2%
5393536,['PL'],3.146719196168024,0.2871756543589751,0-21.2%
2392803,"['US', 'CA']",3.4457688039880248,0.5277022435753188,0-21.2%
6092503,"['ZA', 'AT', 'CH', 'DE']",1.5795485162699596,0.4685862970634822,0-21.2%
3713193,['VN'],2.710648843775433,0.5905183591572156,0-21.2%
7761680,"['GB', 'KZ', 'IE']",3.3946099957941107,0.5672686107131846,0-21.2%
5698189,"['US', 'CA']",3.2772764508342314,0.22154751470877018,0-21.2%
2776508,"['US', 'CA']",3.363894731835867,0.5535363019550134,0-21.2%
1769313472273426,['BR'],0.01,0.5115602150066695,0-21.2%
3261779,"['GB', 'IL', 'IE']",3.4190919226813894,0.5867147085753205,0-21.2%
3571359,"['GB', 'IT', 'IE']",3.5304906947691617,0.5528461414917362,0-21.2%
1038008,['DE'],3.608444433345758,0.4049091697062622,0-21.2%
1598527,"['US', 'CA']",1.3094984781828358,0.4058862846174925,0-21.2%
2570177,['JP'],3.7181437166539824,0.3942260788008907,0-21.2%
6853135,"['GB', 'KZ', 'IE']",0.01,0.5807374450272017,0-21.2%
9939125,"['US', 'CA']",3.191381387883075,0.22399372625547093,0-21.2%
1695027913818113,['IT'],3.069718080129821,0.5851666575348168,0-21.2%
1251392,['US'],3.470974581791398,0.3957331324663208,0-21.2%
3980367,['IT'],3.007271129650047,0.5750425663858574,0-21.2%
1770209088552993,['FI'],3.4289971686437175,0.5597539082450436,0-21.2%
7889705,"['US', 'CA']",3.5207540126750048,0.5106606594684774,0-21.2%
