id,countries,handling_time,score
5108027,"['SA', 'OM', 'BH', 'QA', 'AE', 'DZ', 'JO', 'IQ', 'KW', 'TN', 'MA', 'EG', 'LB']",0.7178156701385043,0.5292778686283797
3109128,['PT'],0.8025679920220852,0.41610168634024997
1749551102734338,"['SA', 'OM', 'BH', 'QA', 'JO', 'IQ', 'KW', 'MA', 'LB', 'EG']",0.725296610048773,0.2669027496761363
1763374037177361,['BR'],0.7064329721038624,0.44141648211754264
2629786,"['GB', 'IE']",0.7196639555901699,0.41676467420821034
5538770,"['AT', 'CH', 'DE']",0.4105040811767236,0.39731384934586955
1693637244412929,['VN'],0.7307192895367844,0.4796161109310221
1686638,"['GB', 'IE', 'FR']",0.6867766881782562,0.31685378265988934
6561333,"['NO', 'DK', 'GB', 'SE', 'IE']",0.7172053352647483,0.41073295045453606
1768203847936033,"['MX', 'UY', 'CL', 'AR', 'CO', 'EC', 'PE', 'BR']",0.7078176988752533,0.46146823834715517
3357930,"['US', 'CA']",0.7103807618172612,0.47143600723877754
3709162,"['UA', 'RU', 'BY']",0.5512664766653411,0.3463783845317907
1889921,['RO'],0.6913515265952319,0.4875915679218021
6585903,"['CY', 'GR']",0.5885723786110562,0.3982320071168488
2933698,"['US', 'CA']",0.7224828605921408,0.46751431456070197
1760348202966018,['KZ'],0.7027275081582406,0.4742080261402626
6181372,"['ES', 'GB', 'IE']",0.6687013530942312,0.4610600021458068
1714960827917314,"['MX', 'UY', 'CL', 'CO', 'AR', 'EC', 'PE', 'BR']",0.6974164416324246,0.5108000634906557
3357920,['VN'],0.40162696006183557,0.4731503322330807
3973592,"['US', 'CA']",0.7000670837655047,0.5136950399268466
3933362,"['GB', 'IE']",0.732286029836994,0.4745483854920122
3019589,"['MX', 'CL', 'AR', 'CO', 'PE', 'BR']",0.720097938168083,0.4917385036398181
1694555598292994,['NL'],0.6418372899754471,0.457384060464288
6253687,['PL'],0.6545126472754614,0.4730124350589021
1691911660815362,['PH'],0.6562433594078164,0.4823430819850063
1718383547650050,['KZ'],0.725599679035655,0.5236424768007455
1755261161421826,['DE'],0.6856763493555316,0.49144707983817476
1695768862433282,"['MX', 'UY', 'CO', 'CL', 'AR', 'EC', 'PE', 'BR']",0.6952857066459707,0.530616312397891
7677885,"['UA', 'RU', 'GB', 'IE']",0.6405999541819213,0.4300337876860685
5283668,"['GB', 'IE']",0.6919384223281674,0.45138568975703575
7986097,"['US', 'CA']",0.7914675974384745,0.32591517098266315
2379151,"['US', 'CA']",0.0,0.517627950485684
1671850728988677,"['SA', 'ZA', 'OM', 'BH', 'QA', 'IQ', 'PK', 'KW', 'EG']",0.7303184831719455,0.4625955758501988
1768509392482305,"['MX', 'UY', 'CO', 'AR', 'CL', 'EC', 'PE', 'BR']",0.7265821742919375,0.5108137190993703
1773649308319761,['DE'],0.6846042926470064,0.4588792313569236
1703396498337794,"['US', 'CA']",0.6498023361650579,0.31305050554923636
1702773810415617,['TW'],0.7064873979855292,0.40355043805159385
7808112,"['US', 'CA']",0.7189416858195766,0.4712388654184083
1769237292544050,['DE'],0.6980905972634041,0.5310451795944037
3502216,"['US', 'CA']",0.7248767143657843,0.34389528279439124
1704448804528129,['DE'],0.6943654260919961,0.49715799753943757
1962720,['PL'],0.8063567675054791,0.4801713247361417
1707735171866626,"['MX', 'UY', 'CL', 'CO', 'AR', 'EC', 'PE', 'BR']",0.7001688776028177,0.49077218326858707
8679887,"['TR', 'GB', 'IE']",0.7149633833167776,0.45224201396084335
1699450316471298,['GB'],0.6909612547338443,0.5174333053159507
6587921,"['MX', 'UY', 'CL', 'AR', 'CO', 'EC', 'PE', 'BR']",0.7033135593512173,0.5064675385989366
1769302206223362,['GB'],0.6765872505977123,0.4530573962853628
1769104234424322,['KH'],0.7041801325989018,0.46955889069516354
6055763,['CZ'],0.7219517962520893,0.45024730655499284
1672130743419909,"['US', 'CA']",0.7663297294798176,0.5006014170774499
7078113,['HU'],0.6882010491515516,0.5199525258584052
5655869,['US'],0.7266614481271292,0.43846185832240997
1707735160255489,"['MX', 'UY', 'CL', 'AR', 'CO', 'EC', 'PE', 'BR']",0.7167250732710179,0.43585407383943725
6677133,"['AU', 'NZ']",0.7735950097265438,0.5304206582287423
2972398,['JP'],0.8875657667357962,0.389458840114891
6825716,"['US', 'CA']",0.7029823486189499,0.5281245806705365
1762882575704066,['GB'],0.6652830792438348,0.48543314623849176
1768214539706402,"['MX', 'UY', 'CO', 'CL', 'AR', 'EC', 'PE', 'BR']",0.6893887811668754,0.43451600916514765
1761892264652818,['DE'],0.6712710021142553,0.42874542833136214
1738792,"['GB', 'IE']",0.6913665243562733,0.4607562180112779
1714345843065857,"['SA', 'OM', 'BH', 'QA', 'JO', 'IQ', 'KW', 'EG', 'LB']",0.7038481429822799,0.5155129450941525
1765496560705538,['GB'],0.7092447820669948,0.4953090399766506
3318327,['ID'],0.7186115811635627,0.16445676580285448
2191032,['ID'],0.6531736388444948,0.40061706674757086
7091528,"['ES', 'GB', 'IE']",0.6831177371862012,0.5177429307378094
8980010,"['MX', 'CO', 'AR', 'CL', 'PE', 'BR']",0.7012393824116133,0.46318183785581324
1726045679043586,"['US', 'CA']",0.6887019546890278,0.43033447614690057
7329305,"['AT', 'GB', 'CH', 'DE', 'IE']",0.6607273831478204,0.1846769675799075
5971130,"['PL', 'GB', 'IE']",0.6324173510995291,0.4885738698444429
1532312,"['US', 'CA']",0.7220463484822851,0.42073581257387593
6507895,"['ES', 'GB', 'IE']",0.7425683735537316,0.5211505994266719
1768474128071697,"['MX', 'UY', 'CL', 'CO', 'AR', 'EC', 'PE', 'BR']",0.7085033088426484,0.41241537960336366
1772589427457042,['TW'],0.7104573713777973,0.4967324236649041
6833239,"['US', 'CA']",0.7145630251480404,0.5059985434837436
5093589,['VN'],0.6831744222627705,0.5109360137076978
7062657,"['GB', 'IE']",0.7074380220051625,0.35125300429101347
6953937,['JP'],0.8671693327177246,0.418851662109872
1735599208242177,['JP'],0.5915017173928856,0.507121412114191
7579980,['TH'],0.3208604492325338,0.39111434604230977
7697006,['TH'],0.7857422033348332,0.4533573408794266
1005827,['BR'],0.7212104798886458,0.4565164031437863
1714437573521410,"['MX', 'UY', 'CO', 'AR', 'CL', 'EC', 'PE', 'BR']",0.7123111420634921,0.46639983730511225
2536138,"['US', 'CA']",0.7154872830956708,0.41436256037840774
9329070,['TH'],0.6750485022158933,0.5238345354529176
1195713,"['MY', 'SG']",0.6947491991957881,0.5075570240269544
1769302206223394,['NL'],0.7098940626486896,0.17786390129931293
2796851,['KZ'],0.6546953316984992,0.493394851394508
6685517,"['MX', 'UY', 'CL', 'AR', 'CO', 'EC', 'PE', 'BR']",0.6365254932417422,0.5150267066351257
3092815,"['GB', 'DE', 'IE']",0.7006414581745014,0.34899519680562086
1762949587637265,['BR'],0.7117272709952687,0.38486724401883843
5911828,"['SA', 'OM', 'BH', 'QA', 'DZ', 'AE', 'JO', 'IQ', 'KW', 'TN', 'MA', 'LB', 'EG']",0.7016777340156635,0.5084186544874214
7510915,['ES'],0.8145276081502452,0.39374250350431067
1726915520754690,"['MX', 'UY', 'CO', 'CL', 'AR', 'EC', 'PE', 'BR']",0.6927851647847547,0.48272787827529673
9536595,"['GB', 'IE']",0.7547315726173436,0.5006121398535605
2789685,"['MX', 'CL', 'AR', 'CO', 'PE', 'BR']",0.7167948883548925,0.5013769688701699
2568713,"['MX', 'CO', 'CL', 'AR', 'PE', 'BR']",0.6983877087586498,0.42049069163084657
7176755,['PK'],0.6894748288240299,0.3039435621855561
1718383512094722,['KZ'],0.674705278415938,0.5134140613342667
1690429189950466,"['SA', 'BH', 'OM', 'QA', 'JO', 'IQ', 'KW', 'LB', 'EG']",0.6722087187036109,0.4826611608269673
1759086854982705,"['SA', 'OM', 'BH', 'QA', 'JO', 'KW', 'LB', 'EG']",0.503619779105276,0.5013742775840706
2587769,"['GB', 'IE']",0.6818836279219228,0.4229698592185764
2558275,['ID'],0.6345800045761946,0.4498197795671148
5290153,"['IE', 'FR']",0.6923124822913013,0.4564217935969036
1762949587637281,['BR'],0.7080102597152376,0.2708444553495013
1668910975982598,"['US', 'CA']",0.6833281744668289,0.4960144561273183
1769753719517201,['DE'],0.6168373107159689,0.4982261297531961
1690681203885058,['GB'],0.602381933830658,0.5285594569307365
9031531,"['PT', 'GB', 'IE']",0.7149768554103231,0.43528201711419695
8051836,['JP'],0.9633830565248237,0.2601937675792719
6637200,"['GB', 'IE']",0.6857717813459593,0.49321211042094104
1769753719517185,['DE'],0.7125063351606817,0.40181349505846836
6307635,['ID'],0.661414993875416,0.5269824291907028
6082237,"['NO', 'DK', 'GB', 'SE', 'IE']",0.7222812470973067,0.52494339752524
1727932125144066,['GB'],0.631007687015638,0.4822934370514008
1235883,"['MX', 'UY', 'CO', 'CL', 'AR', 'EC', 'PE', 'BR']",0.6258210225534792,0.493313092335418
1709538761183233,"['US', 'CA']",0.6221938729910881,0.5245909245636532
3371590,"['US', 'CA']",0.7032299533943118,0.1907546400593994
1758321725872145,['KH'],0.5821077494012145,0.4033733648092836
1659157348547589,"['US', 'CA']",0.6173532772056158,0.39173361248158384
8272703,"['GB', 'DE', 'IE']",0.7031935342324618,0.46946137507993185
7066752,"['IE', 'FR']",0.722394663830601,0.4533882450715914
1760231832598577,['US'],0.6765361308911647,0.5064198884949807
1863322,"['SA', 'OM', 'BH', 'QA', 'DZ', 'AE', 'JO', 'IQ', 'KW', 'TN', 'MA', 'EG', 'LB']",0.7165545703194922,0.5276402915944963
8959015,"['IE', 'FR']",0.6553756637803062,0.5027100621938192
5207032,"['US', 'CA']",0.6936539825939948,0.4770529383494345
1170018,"['GB', 'IE']",0.7173567829528807,0.5295670472759908
1707612269173761,['VN'],0.7131946340788968,0.45208502884413165
6997655,"['GB', 'IE']",0.6794394813786545,0.521223432961537
6112073,['SE'],0.9824548204097037,0.3803294673526232
1695042394858498,['GB'],0.7231828484167384,0.4004850212956088
1763683705376834,['DE'],0.7045839294607424,0.4834760927574665
5827188,"['US', 'CA']",0.5006239897466281,0.26538194699378154
3197355,['KR'],0.6662235114243314,0.38226747848582904
1006029,"['CZ', 'GB', 'IE']",0.6882749649414117,0.4796264808777806
1743733252059138,['FI'],0.7015966724710715,0.40882493259735864
1590898,"['GB', 'IT', 'IE']",0.7092138284473356,0.5210517920372675
1130028,"['UA', 'RU', 'GB', 'IE']",0.5767812196239869,0.40082683619123466
1764223632918561,['KH'],0.7180017041283684,0.5198190814224487
3318739,"['SA', 'BH', 'OM', 'QA', 'AE', 'DZ', 'JO', 'IQ', 'KW', 'TN', 'MA', 'EG', 'LB']",0.710222413001935,0.4864913817533301
2096662,"['US', 'CA']",0.6906681218313624,0.42218136900965925
5026590,"['SA', 'OM', 'BH', 'QA', 'AE', 'DZ', 'JO', 'IQ', 'KW', 'TN', 'MA', 'LB', 'EG']",0.6726622091775987,0.48917529417866595
3515233,"['PH', 'MY', 'ID']",0.6301016985930447,0.41495448429194104
1702727788573698,"['MX', 'UY', 'CO', 'CL', 'AR', 'EC', 'PE', 'BR']",0.7205453431862813,0.4242508400393669
9111566,"['BY', 'GB', 'IE']",0.7180218652039061,0.39189105439120925
7989612,"['GB', 'LV', 'IE']",0.7183003964272724,0.45968579616505184
2258595,"['SA', 'OM', 'BH', 'QA', 'AE', 'DZ', 'JO', 'IQ', 'KW', 'TN', 'MA', 'LB', 'EG']",0.0,0.454633027268135
9179505,"['GB', 'GR', 'IE']",0.7333122266834196,0.44425331292334125
1518623,"['UA', 'RU', 'BY']",0.7198914029665864,0.4062977340219272
1695026525197314,['GB'],0.7101669995842559,0.5307128134950209
3325238,"['IE', 'FR']",0.7019764312712152,0.4512926400928164
1764761367947266,['KH'],0.7171910987939736,0.5044563343349877
7781910,['VN'],0.6871538988241169,0.4771685467680421
3823019,"['MY', 'SG']",0.6017882162250299,0.4671957612323399
3791302,"['US', 'CA']",0.6755060319410191,0.34454990294995896
1754889724278785,['BR'],0.7071419170608729,0.3480541359632892
7363167,"['SA', 'BH', 'OM', 'QA', 'AE', 'JO', 'IQ', 'KW', 'MA', 'EG']",0.919174929343162,0.19962941131871528
9752939,['GR'],0.722826487398052,0.40528229177276986
3778633,['TR'],0.6628523562794848,0.48612594432832396
3180051,"['US', 'CA']",0.7090842190506166,0.5250598072694337
5186309,"['IE', 'FR']",0.7113469733702956,0.42676216308541687
6821228,['PL'],0.8199624894259097,0.4208654907562115
5581253,['DK'],0.5977698410748415,0.49568434038652837
9377976,"['US', 'CA']",0.6950820778193445,0.4562639370074003
1736806501390337,['GB'],0.6868825377182608,0.5117455717062876
1605028,"['TR', 'GB', 'IE']",0.7207625852299263,0.43281787046500353
2157571,"['GB', 'RO', 'IE']",0.709790269138365,0.4789497181640679
1773648874340401,['ES'],0.6010610058360732,0.48894046355816084
8081376,"['NL', 'GB', 'IE']",0.6966480038833929,0.44615854335371413
2269073,['JP'],0.8897794419499779,0.290724813625629
1553682,['ID'],0.7106192524257182,0.5130289314317549
1672986689382406,['KZ'],0.715113336455725,0.47835220075850166
1718408190642178,['DE'],0.7245128850302591,0.46022885234211447
2237078,"['FI', 'NO', 'DK', 'GB', 'SE', 'IE']",0.6922533748644258,0.43517179764901265
9060023,"['GB', 'IT', 'IE']",0.36311169224936773,0.21953308326003146
7730672,"['US', 'CA']",0.7005679292865574,0.516380158600514
7668088,['FR'],0.6800595715708927,0.383853441383616
7029388,"['MX', 'CL', 'AR', 'CO', 'PE', 'BR']",0.7170119364686441,0.5314565891296907
1773648874340369,['DE'],0.6562779487053717,0.5107333145800933
9273719,['TH'],0.6365390601806387,0.43458258385202414
7963939,['TH'],0.6422635818613802,0.4384511609176186
8756135,"['TR', 'GB', 'IE']",0.5550197072414003,0.5300780184834909
6833208,['PH'],0.6453592298754469,0.5164146415656404
6052909,"['US', 'CA']",0.7130446141314793,0.4396475579995087
2215001,"['SA', 'OM', 'BH', 'QA', 'DZ', 'AE', 'JO', 'IQ', 'KW', 'TN', 'MA', 'LB', 'EG']",0.6993902140654741,0.47346280106947236
3810922,"['US', 'CA']",0.6979381347792163,0.46234885355762234
6331886,['PH'],0.6864793485486097,0.4744127876696653
9360718,"['NL', 'GB', 'IE']",0.6963779185325528,0.3264609958259376
1690535787071490,"['US', 'CA']",0.7103538225513569,0.522299549244845
5082099,"['US', 'CA']",0.8216108100316102,0.06829880994337578
3725295,"['US', 'CA']",0.6765301840144314,0.2275800693504732
3238121,"['TR', 'GB', 'IE']",0.7059001825990938,0.5021147842461984
2677538,['FR'],0.6779530151850117,0.5263732850047566
1857863,"['GB', 'IE']",0.7297174565479381,0.4581172801363027
7619253,['IL'],0.763621613462642,0.3331265014004346
1998571,['ID'],0.5554369665745018,0.28860328038297456
3932913,"['GB', 'DE', 'IE']",0.5424023782792976,0.42448582082622277
1767219614304257,['GB'],0.7118467774946701,0.5216449634923899
1753012934144033,['DE'],0.7010150304720433,0.48199785906949455
9160222,['US'],0.7028421985374009,0.385373167766205
3835818,"['US', 'CA']",0.6995408101097502,0.5154549522228414
1765665791819793,['KH'],0.7115872175448729,0.5082936160918232
2277251,['PH'],0.4977504248697194,0.43189631949408297
9915195,['TH'],0.6630948732839804,0.42052264964431013
2363865,"['US', 'CA']",0.7077139868620155,0.4754738041216829
9307701,"['US', 'CA']",0.706766135274345,0.44675635871092856
2658951,"['GB', 'IE']",0.6963718648711529,0.4629864169375773
3215286,"['ZA', 'AT', 'CH', 'DE']",0.5226308007464313,0.33090927441085577
2015531,"['MX', 'CL', 'CO', 'AR', 'PE', 'BR']",0.7282292018415383,0.48861469620375425
5536819,"['US', 'CA']",0.709076462109333,0.36242786440177294
3318612,"['PL', 'GB', 'IE']",0.7114990999495115,0.5184616858068065
1754488952438785,['DE'],0.6677622876924527,0.49570092407410243
1714333566444546,"['MX', 'UY', 'CO', 'AR', 'CL', 'EC', 'PE', 'BR']",0.7288349410485738,0.4921577677115564
1707736038152193,"['MX', 'UY', 'CL', 'CO', 'AR', 'EC', 'PE', 'BR']",0.7070137494832112,0.5060812365094539
1684179628175361,"['US', 'CA']",0.7193011751825811,0.47320204926015863
1771651753127953,['KZ'],0.6251649749128448,0.4917126382484363
2929502,['FR'],0.6159121439235402,0.4383619949441001
5086808,"['GB', 'IL', 'IE']",0.6681839686335689,0.4886994804557694
1732049616136194,['VN'],0.7103897389830194,0.4720561867099763
1716135074511874,"['MX', 'UY', 'CL', 'AR', 'CO', 'EC', 'PE', 'BR']",0.6571624746747267,0.44039928406789625
8716810,"['LT', 'GB', 'IE']",0.709787480349174,0.5297825593693903
5677721,['VN'],0.7152782518744757,0.4972107604308348
5296593,"['GB', 'IE']",0.7279340066352571,0.45911066231825765
8587001,"['US', 'CA']",0.7001892164148308,0.11772939798815757
5616887,"['AT', 'BE', 'NL', 'CH', 'DE']",0.6803991807224896,0.5119145360284407
3831078,['VN'],0.7897922856240505,0.19330109898942302
3583235,"['MY', 'SG']",0.6772644744428636,0.46580459372386707
7050108,['FR'],0.8783849535216953,0.4239719678795991
1769313472273442,['BR'],0.7172579200827053,0.3902371470207175
9953239,"['CZ', 'GB', 'IE']",0.5859432911617124,0.23374068155552777
1762949452155954,['BR'],0.6825134649668945,0.3925949577726093
9619516,"['MX', 'UY', 'CO', 'AR', 'CL', 'EC', 'PE', 'BR']",0.7161649750607583,0.5168365295715481
8299766,"['US', 'CA']",0.7264323960666007,0.5222877399644658
1752791904933906,['DE'],0.6985148482626278,0.48012797474297403
1700618233657346,['KR'],0.6091849447898456,0.5121070621812368
6192927,"['US', 'CA']",0.7464881412036474,0.5197005078231574
3017560,['BY'],0.7225362868673569,0.45193815694341466
7167613,"['UA', 'RU', 'GB', 'IE']",0.28673265379472734,0.31614906702201623
2807893,"['US', 'CA']",0.7093572111417152,0.4315611504382705
1694643307688962,['TH'],0.6701768503732928,0.3306638875519216
1765413546049553,['KZ'],0.6349336415446706,0.4903471878622529
1707817,['JP'],0.5190802204688778,0.2887847897424734
3915079,"['GB', 'IE']",0.5612304869840288,0.42108368316987
1672130307320838,"['US', 'CA']",0.6889548015287805,0.29419586745074966
2662691,"['SA', 'BH', 'OM', 'QA', 'AE', 'DZ', 'JO', 'IQ', 'KW', 'TN', 'MA', 'LB', 'EG']",0.6992301670499526,0.5186111152131887
1889992,"['TW', 'SG']",0.6483175854541251,0.4134154443424618
9032738,"['US', 'CA']",0.7102473329592185,0.37432192281862825
9657819,"['GB', 'IE']",1.0,0.33212343033903124
2696598,"['GB', 'IE']",0.7311427710187335,0.5096460285205459
5100109,"['US', 'CA']",0.7166926324955334,0.45204944433078975
5175832,"['GB', 'DE', 'IE']",0.7360365625279379,0.41901321228690114
5393536,['PL'],0.6468598075449833,0.2608391998729751
2392803,"['US', 'CA']",0.7085303491724163,0.4576108991268071
6092503,"['ZA', 'AT', 'CH', 'DE']",0.3236750845938697,0.4628344304137003
3713193,['VN'],0.5569326044439395,0.4761394070064641
7761680,"['GB', 'KZ', 'IE']",0.6979802888217883,0.4720640236768994
5698189,"['US', 'CA']",0.6737835566424974,0.191670176434532
1724376454408193,"['SA', 'OM', 'BH', 'QA', 'JO', 'IQ', 'KW', 'LB', 'EG']",0.7105483521103794,0.5203034620528375
2776508,"['US', 'CA']",0.6916461324978831,0.4921578115351185
3261779,"['GB', 'IL', 'IE']",0.7030289952963692,0.5043279307130962
3571359,"['GB', 'IT', 'IE']",0.726001848066064,0.4610095705695302
1038008,['DE'],0.742077606583011,0.34902735414574027
1598527,"['US', 'CA']",0.26798488577787244,0.41518408379589117
2570177,['JP'],0.7646999877560752,0.3226527582004656
9939125,"['US', 'CA']",0.6560701240988618,0.20551684278534754
1695027913818113,['IT'],0.630980500541006,0.5120885283336947
1251392,['US'],0.7137283294694191,0.37392433126796226
3980367,['IT'],0.6181025794257,0.4949707434083136
1770209088552993,['FI'],0.7050716727233778,0.5227636731627735
7889705,"['US', 'CA']",0.7239939321795393,0.4239877324131064
