,ID,Average_Score_Difference,Average_Country_Score,Total_Task_Lengths
161,5026590,0.5728920025084876,0.9724137931034483,0.9488332724673214
162,3515233,0.49173603724338366,0.993103448275862,0.8889824253321021
163,1702727788573698,0.5317295777882244,0.8714285714285713,0.9811287620121921
164,9111566,0.502380999948173,0.5285714285714286,0.9777024806354433
165,7989612,0.5273510675714289,0.4964285714285714,0.9780806596210045
166,2258595,0.38034520068755934,0.9586206896551726,0.002899999999999999
167,9179505,0.5184219728686742,0.820689655172414,1.0341225435929036
168,1518623,0.4589803117629752,0.3107142857142858,0.9802408671258889
169,3325238,0.5122351938211004,0.5964285714285714,0.9559166073885185
170,1398796,0.5820414635181724,0.7357142857142859,0.9702472288045227
171,1755154458300433,0.5321768779270402,0.3785714285714285,0.9795831709059021
172,1764761367947266,0.5968412225960067,0.7310344827586208,1.0114521585879659
173,7781910,0.5460822895291038,1.0,0.969212254999537
174,3823019,0.499894151852707,0.9862068965517242,0.8491665048509045
175,3791302,0.37212487841585995,0.8482758620689658,0.9528324068563462
176,1754889724278785,0.4217787052417248,0.8964285714285715,0.9629301053808039
177,7363167,0.29139245896132426,0.9586206896551726,1.295492533102946
178,9752939,0.4667428248192137,0.6586206896551727,1.0193769409098377
179,9732175,0.6019375377497955,0.7214285714285716,0.9693648795019395
180,3778633,0.5685640231428137,0.9862068965517242,0.9350381370669237
181,5186309,0.5165458179053151,0.6285714285714283,0.9686395691533364
182,6821228,0.5147721369452676,0.4928571428571429,1.1161135405874043
183,6518615,0.592059052054984,0.9586206896551724,0.9885338981389333
184,5581253,0.5634184229577727,0.35357142857142865,0.8144289059629423
185,9377976,0.5050350199585368,0.8642857142857145,0.9465557193594363
186,1605028,0.5137491281986937,1.0,1.0164745722241713
187,2157571,0.5681590161179607,0.8068965517241381,1.0010447194311536
188,1773648874340401,0.5590637501977114,0.8928571428571429,0.8188975229304674
189,8081376,0.5433125643482943,0.5767857142857143,0.9486818735593487
190,2269073,0.3865798480735913,0.47857142857142865,1.2109083142629824
191,1553682,0.581090636877728,0.7689655172413796,1.0022104796940736
192,1672986689382406,0.5816799754829691,0.5137931034482758,1.0085302989960154
193,1718408190642178,0.5748709531683085,0.4321428571428572,0.9865157377759736
194,8706697,0.6028193095437103,0.680357142857143,0.9745947683232641
195,2237078,0.5115502371449726,0.6071428571428573,0.9427150152508678
196,9060023,0.2799985039796599,0.8103448275862069,0.5135269188818136
197,7730672,0.5925199985691307,0.7410714285714287,0.9540041975506475
198,7668088,0.462762239482348,0.625,0.9261587379906062
199,7029388,0.6045392751870428,0.6678571428571428,0.9763312382304612
200,1773648874340369,0.6063842683782383,0.37500000000000006,0.8938689648671241
201,9273719,0.5163996591976369,1.0,0.8980349845951733
202,7963939,0.4681790894498773,1.0,0.9060851105765242
203,6833208,0.571111963960683,0.9137931034482759,0.9104383749882907
204,6052909,0.5240459659638351,0.8446428571428574,0.9709445605045899
205,5683738,0.5537030263510655,0.5107142857142858,0.002799999999999999
206,3717936,0.585491199431819,0.7035714285714286,0.9727225329620286
207,2215001,0.5599444193929569,0.9862068965517242,0.986419610431843
208,3810922,0.5229300222272046,0.8500000000000002,0.95043356368417
209,6331886,0.5308659769404994,0.8896551724137931,0.9682636666280653
210,9360718,0.4000505768556529,0.5678571428571428,0.9483151620547595
211,5082099,0.1358143376072533,0.8535714285714288,1.1183515669279016
212,3725295,0.25976429923238914,0.8293103448275865,0.9542726238167891
213,3238121,0.572391346558623,0.9724137931034482,0.9955742734330466
214,2677538,0.6002966043647164,0.5392857142857144,0.9232985367269434
215,5060767,0.5400541064443201,0.45172413793103455,0.002899999999999999
216,1857863,0.5546945204447729,0.4392857142857142,0.9935823048669193
217,7619253,0.436103703645633,0.6607142857142857,1.0396160655109803
218,1998571,0.37320652960024975,0.7465517241379314,0.7839849194033156
219,3932913,0.46969760649930725,0.5327586206896552,0.765654990067131
220,8710617,0.6078693260360142,0.725,1.0011387617861647
221,8970380,0.587254745701179,0.7724137931034486,0.9338592707347284
222,1753012934144033,0.5901019613443805,0.4035714285714286,0.9546112543492603
223,9160222,0.4774437477558981,0.8446428571428574,0.9570921128937974
224,3835818,0.5759984075631149,0.8482142857142859,0.9526096146251076
225,1765665791819793,0.6082502423533159,0.7241379310344828,1.0035716835796245
226,2277251,0.5359324007048696,0.8379310344827585,0.7028630451139267
227,9915195,0.43734931823320516,1.0,0.9353791773402758
228,2363865,0.5383799218715041,0.8125000000000002,0.9637068397607125
229,9307701,0.5287067274223528,0.8446428571428574,0.962419883319864
230,2658951,0.5366418068744686,0.5035714285714286,0.9483069426260738
231,3215286,0.4165995451155604,0.36785714285714294,0.7124080061008874
232,2015531,0.5713666529525281,0.675,0.9915616098499586
233,5536819,0.4344065275762956,0.8125000000000002,0.9655567562643516
234,3318612,0.6053557116752507,0.5931034482758621,1.0034477679438043
235,1754488952438785,0.605373007682128,0.37500000000000006,0.9094619587709855
236,1714333566444546,0.56694672903442,0.8,0.9923840592546013
237,1707736038152193,0.589286727963143,0.7607142857142856,0.9627560843718979
238,1684179628175361,0.5216223032239989,0.8589285714285717,0.9794394785350227
239,1771651753127953,0.5606387469763869,0.5206896551724137,0.8820401426791383
240,2929502,0.46534104557588896,0.7034482758620689,0.8690283210279691
241,5086808,0.5833507819729654,0.8103448275862072,0.942535733115603
242,3595328,0.5571438884449241,0.8258620689655175,0.002899999999999999
243,1732049616136194,0.5539307248134168,1.0,1.0018877257189494
244,1716135074511874,0.5253847983996017,0.9137931034482757,0.9270367237975187
245,8716810,0.5413940488568838,0.48392857142857143,0.9665221494917592
246,5677721,0.5816983871017531,0.9827586206896551,1.0087622118039754
247,5296593,0.575107868162161,0.4571428571428572,0.9911608051491243
248,8587001,0.1558063134474795,0.8125000000000002,0.9534899957749253
249,5616887,0.5738295302562759,0.5267857142857144,0.9266198462386732
250,3831078,0.27609610828491016,0.9827586206896551,1.1135477978348176
251,6738735,0.5901916037623316,1.0,1.0737119744513923
252,3583235,0.5225343889844246,1.0,0.9553052219595601
253,5503681,0.5759303138679726,0.8672413793103451,0.002899999999999999
254,7050108,0.5030856651577301,0.5839285714285714,1.195437315993104
255,1769313472273442,0.46312717006714615,0.8321428571428571,0.9766652253235636
256,9953239,0.3090754910150441,0.5517241379310345,0.8268845309081906
257,1762949452155954,0.4396919550738416,0.8785714285714284,0.9294905400915036
258,9619516,0.5724802422985957,0.775,0.9751812665964971
259,1752791904933906,0.584867764548123,0.3785714285714286,0.9512166030773148
260,1700618233657346,0.5685037194148034,0.5499999999999999,0.829927894876473
261,6192927,0.6061839353306201,0.7160714285714287,1.0163528956596706
262,3017560,0.567240731942764,0.2035714285714286,0.9838319887905781
263,7167613,0.2991997790021292,0.5017241379310345,0.40611866432617594
264,2807893,0.5098378082073652,0.8232142857142859,0.9659379465057214
265,1694643307688962,0.38975929861076686,1.0,0.9453382291083575
266,1765413546049553,0.570467998973561,0.5379310344827586,0.8957773597676116
267,1707817,0.31889509637763674,0.5535714285714286,0.7075871647198249
268,1767396942046210,0.6063103904964242,0.5,0.8686288777236111
269,3915079,0.4786537449670721,0.5499999999999999,0.7921320750563585
270,1672130307320838,0.37786773624763714,0.8017857142857145,0.9382363392058622
271,2662691,0.6008650735568096,0.9862068965517242,0.9861945438306935
272,7313876,0.5913135891010137,0.8206896551724141,0.002899999999999999
273,1889992,0.49427055950631305,0.8103448275862071,0.9145985714962569
274,9032738,0.4372334271765602,0.835714285714286,0.9671465196843453
275,9657819,0.4356728823046597,0.4482142857142857,1.3605615500031976
276,2696598,0.6060060752029657,0.47857142857142854,0.9955175420520284
277,5100109,0.5228751734101252,0.8303571428571431,0.9758976995730083
278,5175832,0.5173194599769079,0.4642857142857143,1.0021621439969588
279,5393536,0.2866680392348673,0.6517241379310346,0.912548566888727
280,2392803,0.5271696229741408,0.805357142857143,0.964815265116647
281,6092503,0.46805578722551333,0.3827586206896552,0.45806906971828804
282,3713193,0.5899953838904072,0.9655172413793104,0.7860881646948753
283,7761680,0.5667506199169371,0.606896551724138,0.9844368987802917
284,5698189,0.22102733381006384,0.9017241379310348,0.9504101707419272
285,2776508,0.5530026525403895,0.8535714285714288,0.9418905249140435
286,1769313472273426,0.5110338083396155,0.9275862068965517,0.002899999999999999
287,3261779,0.586166500411329,0.7107142857142857,0.9573457383507896
288,3571359,0.552332935125417,0.7551724137931034,1.0238423014830569
289,1038008,0.4043670484298474,0.4535714285714286,1.0103644413368122
290,1598527,0.40535937533788197,0.8362068965517244,0.3797545586730224
291,2570177,0.39368108570785243,0.6035714285714285,1.0410802406631143
292,6853135,0.5802155501113423,0.6379310344827589,0.002899999999999999
293,9939125,0.22346607460662476,0.7724137931034485,0.9255006024860917
294,1695027913818113,0.5846494042712597,0.8448275862068966,0.8902182432376483
295,1251392,0.39517763710411213,0.8392857142857145,0.9718728829015914
296,3980367,0.5745083587576807,0.8379310344827586,0.8721086275985136
297,1770209088552993,0.5592185573890562,0.2892857142857143,0.9601192072202412
298,7889705,0.5101131304171108,0.8303571428571431,0.9858111235490018
